,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SAMHD1.1,2.96944753289056e-10,0.254427918789301,0.374,0.299,4.24779469579995e-06,4,SAMHD1
ITPKC.3,4.7457130708483e-10,-0.309035376179057,0.175,0.259,6.78874254784849e-06,4,ITPKC
NFATC2.4,4.80365307739164e-10,-0.268605358633094,0.219,0.321,6.87162572720874e-06,4,NFATC2
OSBPL1A.3,6.1538682886246e-10,0.256769031580735,0.282,0.206,8.80310858687749e-06,4,OSBPL1A
PTK2B,9.25877784343768e-10,0.271320910754697,0.129,0.068,1.32446817050376e-05,4,PTK2B
B4GALT1.1,1.15468537720101e-09,-0.254581012736764,0.196,0.29,1.65177743208604e-05,4,B4GALT1
STX11.3,1.23958605091974e-09,-0.282294502270909,0.054,0.118,1.77322784584069e-05,4,STX11
S100A4.3,2.07447020481642e-09,-0.384325925624335,0.108,0.185,2.96752962798989e-05,4,S100A4
DNASE1L3.1,2.08889384726849e-09,0.304520615649075,0.118,0.063,2.98816264851758e-05,4,DNASE1L3
AOC3.1,2.36283488039291e-09,0.289488289135703,0.192,0.117,3.38003529640206e-05,4,AOC3
TSPYL2.1,2.96855448125322e-09,-0.283144243324444,0.144,0.223,4.24651718543273e-05,4,TSPYL2
DKK3.3,3.83912386605876e-09,-0.316784602174136,0.062,0.125,5.49186669039705e-05,4,DKK3
PXDC1,1.14065251644436e-08,-0.274881792913321,0.089,0.16,0.000163170342477366,4,PXDC1
ABCG2.3,2.3900212126945e-08,0.262941166024656,0.211,0.144,0.000341892534475949,4,ABCG2
AKAP12.3,4.61106887919537e-07,-0.329277164517751,0.147,0.195,0.00659613403168898,4,AKAP12
SELL.3,6.28923476835723e-07,0.253860652930445,0.167,0.107,0.00899675033613502,4,SELL
CCL21,0,4.15008298545537,0.977,0.016,0,5,CCL21
TFF3,0,3.30963341711151,0.961,0.013,0,5,TFF3
PDPN,0,2.83102074037109,0.869,0.004,0,5,PDPN
EFEMP1.4,0,2.48303977847478,0.762,0.062,0,5,EFEMP1
PROX1.4,0,2.32541055556017,0.834,0.039,0,5,PROX1
IGF1,0,2.05690787316853,0.644,0.003,0,5,IGF1
LYVE1.3,0,2.03989324780058,0.703,0.122,0,5,LYVE1
SEMA3A,0,1.91798897826302,0.681,0.023,0,5,SEMA3A
MMRN1.5,0,1.88409855126627,0.932,0.257,0,5,MMRN1
RELN,0,1.85283460850228,0.581,0,0,5,RELN
RBP1.2,0,1.84644055140145,0.78,0.152,0,5,RBP1
MFAP2.4,0,1.81108766043322,0.765,0.151,0,5,MFAP2
AKAP12.4,0,1.80338660642168,0.805,0.148,0,5,AKAP12
DKK3.4,0,1.80165389278514,0.696,0.079,0,5,DKK3
LAPTM5.5,0,1.7746236758047,0.865,0.239,0,5,LAPTM5
MRC1,0,1.63684923178306,0.58,0.003,0,5,MRC1
TSPAN5.2,0,1.63118066607754,0.72,0.109,0,5,TSPAN5
TFPI.5,0,1.60600698557267,0.989,0.507,0,5,TFPI
ADGRG3,0,1.58577865561855,0.489,0.001,0,5,ADGRG3
ACKR2,0,1.55997646283139,0.543,0.002,0,5,ACKR2
GYPC.3,0,1.51231663960208,0.931,0.358,0,5,GYPC
COLEC12,0,1.50781028749951,0.504,0.003,0,5,COLEC12
ADD3.3,0,1.48141222830295,0.837,0.247,0,5,ADD3
ITM2C,0,1.37926127909034,0.458,0.005,0,5,ITM2C
MAF,0,1.37232717294464,0.468,0.022,0,5,MAF
TBX1,0,1.3570614778623,0.466,0.008,0,5,TBX1
TC2N,0,1.31136716326781,0.379,0.004,0,5,TC2N
STXBP6,0,1.30806802804713,0.419,0.01,0,5,STXBP6
EFNA5,0,1.21802373074099,0.382,0.002,0,5,EFNA5
SEMA3D,0,1.127477990182,0.367,0.002,0,5,SEMA3D
PARD6G,0,1.10811501253325,0.367,0.003,0,5,PARD6G
STON2,0,1.07956140622893,0.343,0.001,0,5,STON2
FAM162B,0,1.05192789917379,0.375,0.001,0,5,FAM162B
PPFIBP1.1,0,1.00258917848264,0.956,0.676,0,5,PPFIBP1
PECAM1,0,-0.615069450849898,0.886,0.964,0,5,PECAM1
TAGLN2,0,-0.670099125213996,0.858,0.962,0,5,TAGLN2
ENG.1,0,-0.904992637467954,0.741,0.936,0,5,ENG
CCDC85B.1,0,-1.01247022567697,0.646,0.913,0,5,CCDC85B
A2M.1,0,-1.08269684282276,0.681,0.935,0,5,A2M
HSPG2.3,0,-1.15467130723127,0.645,0.904,0,5,HSPG2
CLEC14A.1,0,-1.17389779979047,0.526,0.882,0,5,CLEC14A
BCAM.2,0,-1.2128982282611,0.52,0.871,0,5,BCAM
EPAS1.2,0,-1.2929265613456,0.502,0.892,0,5,EPAS1
ADGRL4,0,-1.29831336034796,0.457,0.865,0,5,ADGRL4
SPARC.1,0,-1.33358245238323,0.611,0.935,0,5,SPARC
VWF.3,0,-1.38995096828914,0.464,0.891,0,5,VWF
CD93.1,0,-1.71596033418194,0.259,0.824,0,5,CD93
ESAM.2,0,-1.75879918403937,0.287,0.876,0,5,ESAM
ARHGDIB.1,0,-1.78300410878516,0.188,0.769,0,5,ARHGDIB
PALMD.2,0,-1.82683145943212,0.102,0.722,0,5,PALMD
RAMP3.3,0,-1.84062841396346,0.204,0.84,0,5,RAMP3
SRGN.2,0,-1.87345313652548,0.166,0.797,0,5,SRGN
HLA-DRB1.4,0,-1.90319134786027,0.304,0.851,0,5,HLA-DRB1
CYYR1.1,0,-1.90985260078011,0.077,0.752,0,5,CYYR1
SLCO2A1.4,0,-1.96225437737571,0.137,0.738,0,5,SLCO2A1
NRP1.3,0,-2.11521334667099,0.006,0.684,0,5,NRP1
JAM2.4,0,-2.12878321464287,0.008,0.694,0,5,JAM2
NPDC1.1,0,-2.13554883406548,0.271,0.954,0,5,NPDC1
FLT1.4,0,-2.25834563335166,0.017,0.708,0,5,FLT1
IFITM1.3,0,-2.37732621129677,0.42,0.982,0,5,IFITM1
IFI27.1,0,-2.43534585506044,0.208,0.985,0,5,IFI27
AQP1.3,0,-2.59947167862248,0.118,0.869,0,5,AQP1
COL15A1.3,0,-2.65132274132991,0.007,0.784,0,5,COL15A1
PLVAP.2,0,-2.82023148097597,0.145,0.953,0,5,PLVAP
RNASE1.1,0,-2.90439659309155,0.07,0.96,0,5,RNASE1
ACKR1.4,0,-2.98861702034631,0.013,0.642,0,5,ACKR1
SPARCL1.4,0,-3.30411898168706,0.032,0.972,0,5,SPARCL1
FAM174B.1,4.68917704467927e-320,1.36716794659121,0.561,0.057,6.7078677624137e-316,5,FAM174B
CD36,8.76639449910666e-318,1.22475216230423,0.39,0.011,1.25403273309721e-313,5,CD36
LAYN.1,1.22569682869751e-317,1.43846049102707,0.763,0.209,1.75335931345178e-313,5,LAYN
SLC38A1.1,3.68475047986564e-317,1.43478913565829,0.675,0.112,5.2710355614478e-313,5,SLC38A1
RCSD1,3.77547921287099e-317,1.26229732850597,0.428,0.017,5.40082301401195e-313,5,RCSD1
ENTPD1.1,1.30519590901935e-311,-1.83072368723124,0.032,0.64,1.86708274785218e-307,5,ENTPD1
ETS2.2,2.97593865688621e-311,-1.0634976692817,0.595,0.882,4.25708024867572e-307,5,ETS2
FAM167B.3,1.78207027995183e-309,-1.95752599525075,0.015,0.603,2.54925153547109e-305,5,FAM167B
UPP1.4,8.59970839684751e-309,-1.82977711507671,0.119,0.685,1.23018828616904e-304,5,UPP1
EMILIN1,1.53121135328214e-308,0.920503038045114,0.317,0.002,2.1903978408701e-304,5,EMILIN1
MCAM.3,2.49902936347008e-304,-1.94559656132938,0.03,0.614,3.57486150444395e-300,5,MCAM
FLT4.3,2.35023696859082e-303,1.40903899454713,0.758,0.212,3.36201398356917e-299,5,FLT4
HPSE,3.85405871038824e-303,0.946939438742903,0.332,0.004,5.51323098521037e-299,5,HPSE
NR2F1,2.72933088660492e-302,1.08867066352698,0.351,0.007,3.90430783328833e-298,5,NR2F1
PKHD1L1,2.02686200695349e-295,1.40103318742018,0.312,0.003,2.89942610094696e-291,5,PKHD1L1
GLIPR2.1,5.46955081890006e-292,1.17833686895549,0.467,0.032,7.82419244643653e-288,5,GLIPR2
HLA-DPA1.4,5.7577166085566e-285,-1.63407076642683,0.316,0.749,8.23641360854022e-281,5,HLA-DPA1
SELE.4,6.0882411304441e-285,-2.58241995519155,0.018,0.583,8.70922893710028e-281,5,SELE
RAB11FIP1,2.07341442796834e-282,1.28619712537654,0.486,0.041,2.96601933920871e-278,5,RAB11FIP1
SLC2A3.3,1.19386861791371e-275,-1.31741052126046,0.413,0.845,1.70782905792557e-271,5,SLC2A3
RGCC.5,5.34456908738507e-275,-2.1650742441377,0.079,0.627,7.64540607950435e-271,5,RGCC
DOCK5,3.20237806187661e-271,1.00882316827809,0.324,0.007,4.58100181751449e-267,5,DOCK5
LRRN4CL,1.29932912672727e-269,0.848044201570843,0.265,0.001,1.85869031578336e-265,5,LRRN4CL
SGCE,4.44064143657652e-268,1.15772232100155,0.402,0.022,6.35233757502272e-264,5,SGCE
C1orf54.3,2.32532252566992e-266,-1.78483998026624,0.036,0.59,3.32637387297082e-262,5,C1orf54
ITM2A.4,2.65329301432575e-266,-1.6222693884833,0.158,0.73,3.79553565699298e-262,5,ITM2A
RARRES2,2.85455291390243e-265,1.38699567719446,0.436,0.034,4.08343794333742e-261,5,RARRES2
SCN3A,4.9029983710053e-265,0.789085726295111,0.248,0,7.01373916972308e-261,5,SCN3A
FAM102A,2.95687577706435e-264,1.07461356553404,0.4,0.022,4.22981079909055e-260,5,FAM102A
HLA-DRA.4,2.30908173366133e-261,-1.83612077091727,0.224,0.735,3.30314142000253e-257,5,HLA-DRA
TIMP1.2,2.55508790701089e-260,0.694331812815206,0.975,0.893,3.65505325097908e-256,5,TIMP1
WFS1.1,4.17611503433612e-258,1.27689560596571,0.543,0.077,5.97393255661782e-254,5,WFS1
HEG1.3,6.46348085578125e-255,-1.62019834199986,0.183,0.676,9.24600936419508e-251,5,HEG1
IL3RA,1.02533594985734e-253,-1.47432077488798,0.211,0.727,1.46674307627093e-249,5,IL3RA
CHRDL1,1.36686058442873e-253,1.11325202784332,0.248,0,1.95529406602529e-249,5,CHRDL1
KCNIP1,3.68312589037321e-252,0.712871092903227,0.237,0,5.26871158617887e-248,5,KCNIP1
SGIP1,1.30240254508844e-251,1.10848326845547,0.409,0.027,1.86308684074901e-247,5,SGIP1
PTX3,1.37638569188263e-249,0.944746095337682,0.257,0.001,1.96891973223811e-245,5,PTX3
MCTP1.2,2.34441396309085e-246,-1.64601142109205,0.172,0.688,3.35368417420146e-242,5,MCTP1
ICAM1.4,8.25437024386878e-244,-1.42810518978499,0.383,0.808,1.18078766338543e-239,5,ICAM1
ADAM15.3,4.77001165144283e-243,-1.14005699399938,0.456,0.811,6.82350166738897e-239,5,ADAM15
STAB2,5.58864117189134e-241,0.841205077969961,0.231,0,7.99455119639056e-237,5,STAB2
KBTBD11,4.10924387633789e-238,0.941035162046179,0.287,0.006,5.87827336510134e-234,5,KBTBD11
CCDC80.3,7.24481159780129e-238,1.28418086821937,0.598,0.114,1.03637029906547e-233,5,CCDC80
DMTN,3.14580957049712e-236,1.2535977442427,0.579,0.107,4.50008059059612e-232,5,DMTN
KRT18.3,1.22295498303553e-235,1.32407173196357,0.722,0.216,1.74943710323233e-231,5,KRT18
LDHB.1,1.68900316968898e-235,-1.27357948417806,0.284,0.721,2.41611903424008e-231,5,LDHB
EMCN.2,9.67888609334148e-235,-1.18736457953957,0.382,0.816,1.3845646556525e-230,5,EMCN
CD34.1,4.64361599080782e-234,-1.20467593302749,0.369,0.82,6.64269267485058e-230,5,CD34
CD74.3,1.09925774880273e-232,-0.94956856914275,0.78,0.912,1.5724882096623e-228,5,CD74
TMEM98,1.57845236719363e-232,0.943974381247506,0.343,0.017,2.25797611127048e-228,5,TMEM98
MMRN2.2,9.41984197734578e-231,-1.53762004663072,0.114,0.629,1.34750839485931e-226,5,MMRN2
ADGRE2,1.09815814604304e-230,0.693964644052761,0.227,0.001,1.57091522791456e-226,5,ADGRE2
KLHL4,4.00763942988264e-229,1.00645531704885,0.338,0.017,5.73292820444712e-225,5,KLHL4
IGSF3,2.91595694084696e-228,0.740808066498966,0.248,0.002,4.17127640388157e-224,5,IGSF3
MSMP,9.78752039117413e-228,0.867341355564661,0.259,0.004,1.40010479195746e-223,5,MSMP
FABP5.5,1.21601098330961e-226,1.01429643003165,0.906,0.564,1.73950371162439e-222,5,FABP5
PRKCZ,2.21348797469252e-225,0.979090630022123,0.387,0.029,3.16639454779764e-221,5,PRKCZ
APLNR.3,2.2627571673925e-224,-1.73308942432334,0.001,0.469,3.23687412795497e-220,5,APLNR
ABI3BP.1,2.93937000865698e-224,1.17090054424511,0.367,0.028,4.20476879738381e-220,5,ABI3BP
MPP7,6.4874543860813e-224,0.915323759680618,0.246,0.003,9.2803034992893e-220,5,MPP7
S100A11,2.18374429662095e-223,-0.558586508923111,0.823,0.951,3.12384621631627e-219,5,S100A11
FXYD6.1,5.42394674396907e-223,1.381482273715,0.515,0.084,7.75895581724776e-219,5,FXYD6
SMYD2.2,1.0103410663419e-222,1.21474688061068,0.545,0.109,1.44529289540208e-218,5,SMYD2
RND1.4,1.60485779056229e-222,-1.79878646131857,0.108,0.596,2.29574906939936e-218,5,RND1
PDE1A,1.18906901404738e-221,0.815012453348598,0.237,0.002,1.70096322459478e-217,5,PDE1A
PPP1R2.1,6.6356993609803e-220,1.03006891030409,0.875,0.469,9.49236793588232e-216,5,PPP1R2
CLIC1,8.93148161936325e-214,-0.455073618673444,0.867,0.934,1.27764844564991e-209,5,CLIC1
HLA-DPB1.4,4.12827545434548e-212,-1.41523405157408,0.325,0.684,5.9054980374412e-208,5,HLA-DPB1
VWA1.5,3.13406411081011e-210,-1.49796335228068,0.187,0.626,4.48327871051386e-206,5,VWA1
GSN,8.6780822586782e-210,-0.982088192970185,0.662,0.866,1.24139966710392e-205,5,GSN
NOSTRIN.2,2.3158540027958e-207,-1.48848809445037,0.01,0.466,3.31282915099939e-203,5,NOSTRIN
ABL2.3,1.29550341001308e-205,-1.34218472182093,0.233,0.647,1.85321762802371e-201,5,ABL2
PCBD1.2,1.1732351287779e-203,1.18907150870341,0.674,0.212,1.67831285171679e-199,5,PCBD1
CCDC102B,2.83107603960853e-203,0.778605240992506,0.265,0.008,4.04985427466e-199,5,CCDC102B
CLIC4,1.96385931784102e-201,-1.20289862814614,0.302,0.697,2.80930075417158e-197,5,CLIC4
CEACAM1,4.15762806309579e-201,0.837628985370142,0.308,0.016,5.94748694425853e-197,5,CEACAM1
CLEC3B.3,2.7456801371967e-199,-1.65634451347659,0.025,0.489,3.92769543625988e-195,5,CLEC3B
FAM107B,1.20357046594948e-198,1.13973238546602,0.476,0.078,1.72170755154074e-194,5,FAM107B
SLC24A1,3.46461425775312e-195,1.06924260763322,0.442,0.062,4.95613069571584e-191,5,SLC24A1
LIMS2.1,1.0809723160861e-192,-1.43513307815869,0.084,0.565,1.54633089816116e-188,5,LIMS2
RADIL,2.6693835673655e-192,0.855254879864921,0.215,0.002,3.81855319311635e-188,5,RADIL
ADAMTS1.2,1.28538417435332e-190,-1.68256327573334,0.113,0.588,1.83874206141243e-186,5,ADAMTS1
MFAP4,1.10010264178648e-187,1.17201084209169,0.257,0.009,1.57369682907556e-183,5,MFAP4
SMOC1,1.21427627713393e-187,0.690589802194787,0.2,0.001,1.73702221444009e-183,5,SMOC1
TNFRSF11A,1.09103500366896e-186,0.834673711989921,0.277,0.013,1.56072557274844e-182,5,TNFRSF11A
DUSP23.5,8.58627669081462e-186,-1.11454111303065,0.451,0.726,1.22826688062103e-181,5,DUSP23
PIEZO2,1.05615811328593e-185,1.00012133078745,0.38,0.042,1.51083418105553e-181,5,PIEZO2
HLA-DRB5.4,1.81724860724488e-185,-1.64294822435447,0.2,0.648,2.5995741326638e-181,5,HLA-DRB5
CD82,2.11247883681568e-185,1.07491902189392,0.42,0.057,3.02190097606484e-181,5,CD82
MPZL2,4.20294574993982e-185,-1.4454042077451,0.022,0.453,6.01231389528892e-181,5,MPZL2
GBGT1,2.56011749152736e-184,0.58578455658288,0.2,0.002,3.66224807162989e-180,5,GBGT1
LDHA.1,3.8814006991199e-184,-0.602584761021181,0.777,0.903,5.55234370009101e-180,5,LDHA
MALL.3,8.53150952596134e-184,-1.32831887831159,0.191,0.595,1.22043243768877e-179,5,MALL
MEOX1.5,9.55569036777213e-183,-1.43963389835242,0.001,0.403,1.3669415071098e-178,5,MEOX1
TSC22D1.2,2.39259378127318e-182,-0.865813696587956,0.657,0.868,3.42260540411128e-178,5,TSC22D1
FHL1.3,2.40962206726443e-182,1.10810826226337,0.623,0.167,3.44696436722177e-178,5,FHL1
MAP4K2.1,1.46525883470788e-181,1.03615166208808,0.432,0.067,2.09605276304962e-177,5,MAP4K2
TIMP3.3,1.86501886055387e-181,0.93618715780764,0.94,0.584,2.66790948002231e-177,5,TIMP3
DSTN,2.67633209303946e-181,-0.537899903989123,0.772,0.895,3.82849305909294e-177,5,DSTN
TSPAN11,3.14600512996594e-181,0.800872729625261,0.27,0.013,4.50036033841628e-177,5,TSPAN11
TMEM100,1.74268996741536e-180,0.91271210770127,0.282,0.017,2.49291799838767e-176,5,TMEM100
CMIP,2.64480831185895e-180,-1.29563032439034,0.185,0.607,3.78339829011422e-176,5,CMIP
NR2F1-AS1,9.53448090144253e-179,0.673179159850632,0.225,0.005,1.36390749295135e-174,5,NR2F1-AS1
SYNM.2,6.49340445400522e-178,1.05254990897706,0.41,0.062,9.28881507145447e-174,5,SYNM
INSR.5,1.1315860492129e-177,-1.47275647495745,0.131,0.508,1.61873384339905e-173,5,INSR
SOX17.4,9.53419391362293e-175,-1.57890576353095,0.069,0.499,1.36386643934376e-170,5,SOX17
IL7,7.53105202123993e-174,0.809104915284085,0.254,0.012,1.07731699163837e-169,5,IL7
NEDD9.3,1.45996261671751e-173,-1.10504856871948,0.354,0.717,2.08847652321439e-169,5,NEDD9
SDC4,3.94640597311144e-172,0.89164760523453,0.315,0.026,5.64533374453592e-168,5,SDC4
MDK.1,3.24829493727078e-171,0.976075328028043,0.811,0.445,4.64668590776585e-167,5,MDK
SCN3B,3.65556051750966e-171,1.12232968724392,0.392,0.059,5.22927932029757e-167,5,SCN3B
BMPR2,8.05957437532625e-171,-1.15288423846533,0.28,0.651,1.15292211439042e-166,5,BMPR2
NUPR1.4,7.82684405813286e-170,1.19078243854312,0.44,0.081,1.11963004251591e-165,5,NUPR1
SELP.5,7.52245020652771e-169,-1.59357103167014,0.024,0.433,1.07608650204379e-164,5,SELP
B3GNT7,1.95127552084939e-168,0.668390801572924,0.184,0.002,2.79129963257505e-164,5,B3GNT7
CYBA.3,2.85920388061708e-168,0.9659533655334,0.812,0.41,4.09009115122273e-164,5,CYBA
FLNC,3.38237919425204e-168,0.951058928482291,0.401,0.058,4.83849343737754e-164,5,FLNC
CHCHD10.3,1.04950784378551e-167,1.05484627336167,0.646,0.215,1.50132097053518e-163,5,CHCHD10
PTPRE.3,1.59310333338486e-167,0.97176441352445,0.815,0.408,2.27893431840704e-163,5,PTPRE
HLA-DMA.5,1.92650797387629e-167,-1.48056499160223,0.103,0.539,2.75586965663003e-163,5,HLA-DMA
EDNRB.3,7.62061931534648e-167,1.03702086761941,0.588,0.156,1.09012959306031e-162,5,EDNRB
ABCA4,1.6517303493572e-166,0.697049054866854,0.196,0.003,2.36280026475548e-162,5,ABCA4
PLIN5,2.50452699185638e-166,0.796300564871486,0.196,0.003,3.58272586185055e-162,5,PLIN5
CD163L1,2.78580310761791e-165,0.62388100940894,0.225,0.007,3.98509134544743e-161,5,CD163L1
VCAM1.4,8.93978302385593e-165,-1.7029567824689,0.006,0.384,1.27883596156259e-160,5,VCAM1
SCNN1B,1.09410401782932e-164,0.951507977499945,0.206,0.005,1.56511579750484e-160,5,SCNN1B
LMNA,8.48716762489647e-164,-0.360042652447344,0.889,0.946,1.21408932874144e-159,5,LMNA
GDF10,7.06777912086961e-163,0.680936490233282,0.168,0.001,1.0110458032404e-158,5,GDF10
PTPN3,2.16271542191438e-162,0.569856789562959,0.168,0.001,3.09376441104852e-158,5,PTPN3
NEO1,9.49249978876415e-161,0.702976529127212,0.178,0.002,1.35790209478271e-156,5,NEO1
CTSC.5,1.45576497380181e-160,-1.45991007750882,0.115,0.519,2.08247179502349e-156,5,CTSC
MYH10,2.35135834840418e-159,1.02404395860437,0.514,0.122,3.36361811739217e-155,5,MYH10
CTSD.1,7.66079857757075e-159,0.828198653809613,0.822,0.516,1.0958772365215e-154,5,CTSD
GCOM1,3.09314824847483e-158,0.719938654322757,0.228,0.009,4.42474856944325e-154,5,GCOM1
CMBL,8.71373748247587e-158,0.807657858790272,0.308,0.03,1.24650014686817e-153,5,CMBL
MSN.1,1.34047275564774e-156,-0.51516768674738,0.773,0.863,1.91754627695409e-152,5,MSN
HLA-DQA1.5,1.36781116780153e-156,-1.71531041555337,0.008,0.376,1.95665387554008e-152,5,HLA-DQA1
TNIK,4.86643631964245e-156,0.48294702504187,0.161,0.001,6.96143715524852e-152,5,TNIK
MYH9,5.9029593673405e-156,-0.597493094122439,0.775,0.9,8.44418337498059e-152,5,MYH9
REEP1,1.466573051093e-155,0.767260839746442,0.261,0.017,2.09793274958854e-151,5,REEP1
FBXO17,1.62376263717213e-155,0.677415253512006,0.249,0.015,2.32279245247473e-151,5,FBXO17
LOX,1.66001824758821e-154,0.922209360344761,0.325,0.036,2.37465610317494e-150,5,LOX
SWAP70.1,1.34226613126724e-153,-0.975317445610336,0.379,0.696,1.92011170077778e-149,5,SWAP70
CD40,5.22632157643612e-153,-1.25945125692291,0.099,0.505,7.47625301509187e-149,5,CD40
PDLIM5,2.55033920130492e-152,-0.917318097395184,0.435,0.713,3.64826022746669e-148,5,PDLIM5
LIMS1.2,4.97224169876213e-151,0.773447442431009,0.861,0.574,7.11279175007922e-147,5,LIMS1
SGCD,8.10420061933283e-150,0.573059630234432,0.184,0.004,1.15930589859556e-145,5,SGCD
NR1H3,4.2936698975861e-149,0.808215822618465,0.304,0.031,6.14209478849692e-145,5,NR1H3
PLSCR4.5,4.3905750177748e-149,1.06413566807973,0.572,0.168,6.28071756292685e-145,5,PLSCR4
EPHB2,6.49127583793577e-149,0.531221039671191,0.18,0.003,9.28577008616711e-145,5,EPHB2
ITGA6.2,7.6900092796494e-149,-0.95876726888585,0.441,0.739,1.10005582745385e-144,5,ITGA6
NRXN3,3.80656528236359e-148,0.453843028078903,0.146,0,5.44529163642111e-144,5,NRXN3
PKP4.2,5.12482194559259e-148,-1.25607967944822,0.121,0.513,7.3310577931702e-144,5,PKP4
CYTH1.3,1.77098254519572e-147,-1.23314166394073,0.132,0.52,2.53339053090248e-143,5,CYTH1
COL4A1.4,2.01409543797174e-146,-0.716463119878253,0.682,0.741,2.88116352401857e-142,5,COL4A1
POSTN.5,4.22506305894869e-146,-1.72874776552638,0.018,0.369,6.04395270582611e-142,5,POSTN
SRGAP3,1.16875583289834e-144,0.571976305626407,0.152,0.001,1.67190521896108e-140,5,SRGAP3
CDC42EP3.3,1.44437179661735e-144,-1.20226249576809,0.245,0.598,2.06617385506111e-140,5,CDC42EP3
TCN2.2,2.99272304752889e-144,-1.21081692878287,0.075,0.451,4.28109031949007e-140,5,TCN2
CFLAR,5.14168649079078e-144,-0.872523995421455,0.455,0.712,7.3551825250762e-140,5,CFLAR
ADGRG1.1,1.9826500857186e-143,-1.22248231767987,0.07,0.443,2.83618094762045e-139,5,ADGRG1
APOD.4,4.61625073525172e-143,1.17368766093328,0.439,0.093,6.60354667677759e-139,5,APOD
EPB41L2.1,1.41976043836875e-142,0.975680488277917,0.517,0.142,2.03096730708649e-138,5,EPB41L2
LMCD1.3,1.72998083050557e-142,-1.07689020198051,0.362,0.672,2.47473757803822e-138,5,LMCD1
FSTL1.5,2.19495519408013e-142,-0.958022542326817,0.383,0.653,3.13988340513162e-138,5,FSTL1
C8orf88,2.32159475711256e-142,0.659428621577921,0.249,0.019,3.32104130004951e-138,5,C8orf88
EPS8.3,7.42384162869535e-142,-1.23320419973789,0.008,0.352,1.06198054498487e-137,5,EPS8
DTX3,7.98966429981708e-142,0.538136081458713,0.196,0.007,1.14292147808883e-137,5,DTX3
NINJ1.1,6.20554925511628e-140,0.971578366319769,0.649,0.282,8.87703820944384e-136,5,NINJ1
SIRPA.2,1.46154374706319e-139,0.9294255932165,0.522,0.141,2.0907383301739e-135,5,SIRPA
AKAP13.1,2.18917957471005e-139,-0.863305447132472,0.436,0.688,3.13162138162273e-135,5,AKAP13
ADGRL2.3,6.46465861260962e-139,-1.1145002355142,0.008,0.343,9.24769414533807e-135,5,ADGRL2
PGM5.3,1.0085222598445e-138,0.949152510021161,0.494,0.126,1.44269109270756e-134,5,PGM5
LIF,1.52317779283634e-138,0.622773849258226,0.142,0,2.17890583265239e-134,5,LIF
MECOM.1,2.59310309999028e-138,-1.18452233466993,0.006,0.333,3.7094339845361e-134,5,MECOM
ADAMTS12,3.64160588278764e-138,0.468988878782033,0.15,0.001,5.20931721532772e-134,5,ADAMTS12
RASA4.3,2.5594784223928e-137,-1.22409222110607,0.032,0.375,3.6613338832329e-133,5,RASA4
IRF8,1.65934048106806e-136,0.676246108362967,0.232,0.015,2.37368655816786e-132,5,IRF8
MIR99AHG,2.57419877967229e-136,0.727394372463611,0.24,0.019,3.68239135432121e-132,5,MIR99AHG
STMN1.4,1.87075632335326e-135,0.807918636605561,0.871,0.55,2.67611692055684e-131,5,STMN1
PRKG1,3.19237131855975e-135,0.450254534372702,0.14,0.001,4.56668717119972e-131,5,PRKG1
FCGR2A,3.44684119515497e-135,0.563911691009101,0.163,0.003,4.93070632966918e-131,5,FCGR2A
FABP4.4,1.13639252003041e-134,1.4171373347178,0.442,0.104,1.6256094999035e-130,5,FABP4
SLC9A9,1.41832763464142e-134,0.750309510178611,0.274,0.028,2.02891768135455e-130,5,SLC9A9
NRP2.4,1.45280551117513e-134,0.864596556262546,0.799,0.458,2.07823828373602e-130,5,NRP2
SCRN1,3.83746425358346e-134,0.544240182077301,0.195,0.008,5.48949261475114e-130,5,SCRN1
FN1.3,1.54564771859295e-133,0.930907862198139,0.759,0.35,2.21104906144721e-129,5,FN1
DTX1,1.62116010560126e-132,0.454941817953573,0.137,0,2.31906953106261e-128,5,DTX1
PPA1.2,2.38898808405878e-132,-0.967344318200776,0.359,0.644,3.41744745424608e-128,5,PPA1
P2RX4,7.3948360401164e-132,0.730073582567216,0.29,0.035,1.05783129553865e-127,5,P2RX4
HSPB1,1.21792602127023e-131,0.366316585041624,0.993,0.954,1.74224317342706e-127,5,HSPB1
RGS17,4.57576077587076e-131,0.51075119246766,0.189,0.008,6.54562578988312e-127,5,RGS17
