,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PABPC1,0,0.253955935094598,0.931,0.937,0,vein,PABPC1
RPS9,0,0.253698327759409,0.984,0.988,0,vein,RPS9
CALD1.1,0,-0.664918266715566,0.578,0.879,0,vein,CALD1
RHOB.1,0,-0.675543536785778,0.659,0.918,0,vein,RHOB
EXOC3L1.1,0,-0.743563658461339,0.04,0.297,0,vein,EXOC3L1
MLEC.1,0,-0.768317296688781,0.278,0.617,0,vein,MLEC
DYSF.1,0,-0.797907102781659,0.21,0.537,0,vein,DYSF
ADAMTSL2.1,0,-0.802165728865891,0.034,0.272,0,vein,ADAMTSL2
IL32.1,0,-0.822839947194775,0.414,0.755,0,vein,IL32
UNC5B,0,-0.831356470747664,0.013,0.228,0,vein,UNC5B
ADGRF5.1,0,-0.836284108940282,0.32,0.677,0,vein,ADGRF5
RGCC.1,0,-0.848693307074013,0.404,0.73,0,vein,RGCC
SPRY4.1,0,-0.864168695237799,0.165,0.475,0,vein,SPRY4
NOTCH4.1,0,-0.896343358939474,0.174,0.513,0,vein,NOTCH4
NID1.1,0,-0.898313171601769,0.186,0.525,0,vein,NID1
CCND1.1,0,-0.925232436621468,0.161,0.486,0,vein,CCND1
CDH13.1,0,-0.929161290370854,0.171,0.521,0,vein,CDH13
CD276.1,0,-0.932984846369861,0.077,0.39,0,vein,CD276
PODXL.1,0,-0.936854315718997,0.375,0.77,0,vein,PODXL
FBLIM1.1,0,-0.94400228236391,0.029,0.309,0,vein,FBLIM1
JUP.1,0,-0.950499029345505,0.183,0.552,0,vein,JUP
APCDD1.1,0,-0.951795021759825,0.06,0.321,0,vein,APCDD1
SLC9A3R2.1,0,-0.984577140853794,0.349,0.736,0,vein,SLC9A3R2
PMEPA1.1,0,-0.987291370317886,0.13,0.469,0,vein,PMEPA1
INSR.1,0,-1.00094445260203,0.273,0.639,0,vein,INSR
HECW2.1,0,-1.00197595103196,0.083,0.431,0,vein,HECW2
C4orf48.1,0,-1.02888522294997,0.213,0.624,0,vein,C4orf48
LAMA4.1,0,-1.03737272255231,0.334,0.757,0,vein,LAMA4
RGS3.1,0,-1.04903902974999,0.229,0.619,0,vein,RGS3
COL4A2.1,0,-1.07746925907401,0.584,0.915,0,vein,COL4A2
RAB31.1,0,-1.08592758016283,0.096,0.491,0,vein,RAB31
LGALS1.1,0,-1.12221286044889,0.489,0.869,0,vein,LGALS1
ESM1.1,0,-1.12532091180946,0.005,0.206,0,vein,ESM1
LAPTM5,0,-1.20478242044457,0.067,0.44,0,vein,LAPTM5
MIR4435-2HG.1,0,-1.20689271055672,0.161,0.578,0,vein,MIR4435-2HG
COL6A2.1,0,-1.22539424870711,0.194,0.646,0,vein,COL6A2
COL4A1.1,0,-1.23463535705805,0.52,0.898,0,vein,COL4A1
MAP1B.1,0,-1.23466504030413,0.165,0.632,0,vein,MAP1B
BGN.1,0,-1.2684467458627,0.169,0.596,0,vein,BGN
FN1.1,0,-1.29134568946364,0.146,0.549,0,vein,FN1
MMP2.1,0,-1.45618255506257,0.165,0.693,0,vein,MMP2
IGFBP3.1,0,-1.50053360351688,0.09,0.429,0,vein,IGFBP3
PERP.1,1.18575755001899e-322,0.928134754152082,0.46,0.21,1.69622617530217e-318,vein,PERP
MYO1B.1,3.8043054729776e-322,-0.816518737025555,0.173,0.49,5.44205897909445e-318,vein,MYO1B
IDH2.1,5.84800801699991e-319,-0.760453466114438,0.113,0.404,8.36557546831838e-315,vein,IDH2
RPL4,1.5557934501939e-317,0.281788106976191,0.935,0.929,2.22556253050237e-313,vein,RPL4
ANGPTL2.1,4.4424291494166e-316,-0.846081496920293,0.144,0.448,6.35489489824045e-312,vein,ANGPTL2
HAPLN1.1,1.17420178934053e-315,-1.00125447285211,0.008,0.197,1.67969565965163e-311,vein,HAPLN1
JAM2.1,4.44062187704674e-315,0.614122783455392,0.761,0.565,6.35230959511537e-311,vein,JAM2
HEY1,4.83521558682495e-315,-0.961589162554207,0.079,0.35,6.91677589695309e-311,vein,HEY1
HLA-DQA2.1,4.00918325137386e-314,0.875691228613295,0.245,0.031,5.73513664109031e-310,vein,HLA-DQA2
FSCN1.1,2.41843473465085e-313,-0.623310095848121,0.492,0.771,3.45957088791804e-309,vein,FSCN1
UGCG.1,3.02078368030247e-310,0.659582770824469,0.662,0.492,4.32123105467268e-306,vein,UGCG
IGFBP5.1,3.31712526362592e-309,-1.38154908888684,0.047,0.282,4.74514768961688e-305,vein,IGFBP5
MT2A.1,4.99977141128628e-309,0.846441783001243,0.676,0.548,7.15217300384502e-305,vein,MT2A
C1QTNF1.1,7.16622698084232e-307,0.818750367205217,0.246,0.035,1.02512876960949e-302,vein,C1QTNF1
PCBP2,2.17074919936687e-306,0.307993301344584,0.888,0.881,3.1052567296943e-302,vein,PCBP2
MCTP1.1,4.53148756821761e-306,0.654464485097274,0.756,0.577,6.48229296633529e-302,vein,MCTP1
LAMB1.1,5.472976517505e-306,-0.704784893266378,0.398,0.708,7.8290929082909e-302,vein,LAMB1
LRRC1.1,2.81097141316652e-304,0.868946837909976,0.343,0.092,4.02109460653471e-300,vein,LRRC1
TFPI.1,1.16912684655245e-303,0.614475847231924,0.687,0.429,1.67243595399328e-299,vein,TFPI
ISG15.1,5.87937359481892e-301,-0.803973422885472,0.372,0.67,8.41044392738847e-297,vein,ISG15
CNN3.1,9.29304344815844e-298,0.421760876895636,0.846,0.78,1.32936986525906e-293,vein,CNN3
RASGRP3.1,1.87459837904794e-296,-0.719794057470559,0.194,0.502,2.68161298122808e-292,vein,RASGRP3
HTRA1.1,7.79332951572054e-295,-0.659427168926742,0.468,0.757,1.11483578722382e-290,vein,HTRA1
CA2.1,1.80691648932332e-294,-0.962868492788275,0.047,0.281,2.58479403797701e-290,vein,CA2
TNFRSF1A.1,1.04227965930609e-291,0.461631392809595,0.706,0.63,1.49098105263736e-287,vein,TNFRSF1A
JUNB.1,1.78609006463318e-291,0.290798906673324,0.988,0.966,2.55500183745776e-287,vein,JUNB
TMEM176A.1,5.1045785320791e-289,1.02501648817498,0.223,0.032,7.30209959013915e-285,vein,TMEM176A
LITAF.1,9.33740458562985e-289,0.749312264576569,0.55,0.373,1.33571572597435e-284,vein,LITAF
TACR1.1,8.87720303924027e-287,0.845456719813191,0.247,0.04,1.26988389476332e-282,vein,TACR1
RPSA.1,1.70846728497439e-286,0.281442870068586,0.949,0.937,2.44396245115587e-282,vein,RPSA
HIPK3.1,1.3156783530424e-285,0.758244221903568,0.57,0.354,1.88207788402715e-281,vein,HIPK3
LMCD1.1,1.82105898675988e-285,0.621027735320623,0.753,0.576,2.60502488056001e-281,vein,LMCD1
SOCS2.1,4.34951694020178e-285,0.77056644742914,0.506,0.297,6.22198398295865e-281,vein,SOCS2
HNRNPA1,6.00763990101882e-285,0.265869047371638,0.95,0.941,8.59392887840742e-281,vein,HNRNPA1
SOX4.1,1.09671750259761e-282,-0.528215005036868,0.498,0.784,1.56885438746588e-278,vein,SOX4
NREP.1,5.26255979284459e-281,-0.767471269508687,0.261,0.563,7.52809178366418e-277,vein,NREP
ARID5B.1,6.97996257440726e-281,0.540411384764051,0.671,0.563,9.98483646268958e-277,vein,ARID5B
RPL41,6.21048963496056e-280,0.281935161689637,0.966,0.961,8.88410542281108e-276,vein,RPL41
MFAP2,1.85846129768524e-278,-0.900207906962448,0.059,0.29,2.65852888633874e-274,vein,MFAP2
ITM2A,1.0571702090359e-276,0.594098211824945,0.795,0.615,1.51228198402585e-272,vein,ITM2A
MAT2A.1,1.93396055053497e-276,0.742433391268669,0.545,0.365,2.76653056754028e-272,vein,MAT2A
MAP3K8.1,3.51565936187568e-276,0.644804510149539,0.662,0.476,5.02915071716316e-272,vein,MAP3K8
SYNGR2.1,3.87401016177255e-276,0.541781632639803,0.733,0.589,5.54177153641564e-272,vein,SYNGR2
RCAN1.1,2.5142056764958e-274,0.597748828459594,0.717,0.604,3.59657122022725e-270,vein,RCAN1
SH3BP5,1.4344489846413e-273,0.55491410323244,0.687,0.555,2.05197927252939e-269,vein,SH3BP5
PDGFB.1,4.09339163648495e-273,-0.785749769851914,0.081,0.331,5.85559673599172e-269,vein,PDGFB
MYRIP.1,1.89080802673175e-271,0.79821047409562,0.262,0.049,2.70480088223977e-267,vein,MYRIP
CRIP1.1,5.74256756018021e-271,-0.706626703094943,0.356,0.663,8.21474289483779e-267,vein,CRIP1
COLGALT1.1,1.19769784267639e-269,-0.733191095176436,0.13,0.403,1.71330676394858e-265,vein,COLGALT1
TMEM176B.1,1.20545495852371e-269,0.948892220658237,0.223,0.035,1.72440331816817e-265,vein,TMEM176B
RPL37A,1.31050171651524e-269,0.259589417861922,0.97,0.972,1.87467270547505e-265,vein,RPL37A
ACOT7.1,4.56431676534431e-268,-0.71095107219741,0.101,0.36,6.52925513282504e-264,vein,ACOT7
TM4SF18.1,4.62357650357247e-264,-0.626887663125819,0.361,0.658,6.61402618836042e-260,vein,TM4SF18
TMEM70.1,1.08418048168889e-263,0.709911006018791,0.486,0.314,1.55092017905596e-259,vein,TMEM70
PLXNA2.1,1.63485069058793e-263,-0.733017550811462,0.185,0.472,2.33865391288603e-259,vein,PLXNA2
PTPRE.1,2.92900640396723e-263,-0.741072265123117,0.266,0.561,4.18994366087513e-259,vein,PTPRE
F2RL3.1,7.65516345109068e-263,-0.759306141349962,0.118,0.381,1.09507113167852e-258,vein,F2RL3
OAF.1,3.46971763163989e-262,-0.688696018502924,0.177,0.46,4.96343107206087e-258,vein,OAF
SERPINH1.1,2.2793717277359e-261,-0.38806000562455,0.757,0.903,3.26064125652621e-257,vein,SERPINH1
TP53I11.1,2.3118316743589e-261,-0.812067460445644,0.08,0.32,3.30707521017041e-257,vein,TP53I11
HCLS1.1,4.91902503697588e-260,-0.706732827072895,0.119,0.382,7.036665315394e-256,vein,HCLS1
APLP2.1,2.02267263718204e-259,-0.509182439501127,0.605,0.836,2.89343320748891e-255,vein,APLP2
PTPRG.1,2.67295716425906e-259,-0.708759977753992,0.213,0.505,3.82366522347258e-255,vein,PTPRG
ATP1A1.1,7.4293564125707e-259,0.427801757884257,0.802,0.734,1.06276943481824e-254,vein,ATP1A1
SOX18.1,1.91247507057784e-258,-0.483612009133016,0.306,0.586,2.7357955884616e-254,vein,SOX18
HSPG2.1,1.11155064185588e-257,-0.40829479655308,0.825,0.933,1.59007319317483e-253,vein,HSPG2
CYBA.1,4.79920699542528e-257,-0.69631343132704,0.268,0.563,6.86526560695587e-253,vein,CYBA
ADRB2.1,5.01166161312766e-257,0.883233056125566,0.267,0.059,7.16918193757911e-253,vein,ADRB2
ITPKC.1,2.75579923281212e-256,0.845526844516606,0.381,0.158,3.94217080253774e-252,vein,ITPKC
PDK4.1,3.27629788566301e-256,0.945908157617564,0.405,0.163,4.68674412544094e-252,vein,PDK4
ADAMTS6.1,2.46574460731193e-255,-0.767718991488533,0.077,0.313,3.52724766075972e-251,vein,ADAMTS6
ELOVL7.1,2.14581036186067e-252,0.80696354154057,0.311,0.087,3.06958172264169e-248,vein,ELOVL7
IGFBP2.1,3.3539925280619e-252,0.834350109445036,0.38,0.127,4.79788631139255e-248,vein,IGFBP2
SERPINA3.1,5.44398523297983e-252,0.859452627831807,0.174,0.018,7.78762087577764e-248,vein,SERPINA3
MYC.1,2.28572852592605e-251,0.849985433874908,0.531,0.314,3.26973465633721e-247,vein,MYC
KDR.1,2.79015862543945e-251,-0.590381244105998,0.314,0.601,3.99132191369113e-247,vein,KDR
PLAU.1,4.75704857151539e-250,-0.756494007007893,0.086,0.322,6.80495798155277e-246,vein,PLAU
TLL1.1,4.96343147672653e-249,0.807268560436234,0.343,0.12,7.1001887274573e-245,vein,TLL1
SPARC.1,2.57264224536082e-248,-0.305257334105721,0.905,0.92,3.68016473198866e-244,vein,SPARC
CCNI,4.68447604790159e-246,0.284467133236011,0.847,0.842,6.70114298652322e-242,vein,CCNI
CTNNAL1.1,2.30219894135403e-244,0.707419068649582,0.516,0.316,3.29329558560695e-240,vein,CTNNAL1
PCDH12.1,3.42070028004164e-244,-0.67269228199153,0.085,0.319,4.89331175059957e-240,vein,PCDH12
CLDN5.1,3.78731599683374e-244,0.506566958288756,0.798,0.669,5.41775553347066e-240,vein,CLDN5
NPDC1,1.99316469229768e-243,0.318382373008157,0.948,0.88,2.85122209233184e-239,vein,NPDC1
FBLN2.1,3.06896399826107e-243,0.820337276164919,0.319,0.091,4.39015299951247e-239,vein,FBLN2
COL13A1.1,1.42281872951812e-242,-0.783082861132082,0.057,0.264,2.03534219257567e-238,vein,COL13A1
CD81.1,1.8927520928744e-242,-0.535042214127409,0.539,0.796,2.70758186885683e-238,vein,CD81
FDPS,2.56443717819764e-241,-0.5345565183824,0.446,0.718,3.66842738341173e-237,vein,FDPS
NFKBIZ.1,2.64166477652056e-241,0.517140193671828,0.753,0.614,3.77890146281267e-237,vein,NFKBIZ
APLN.1,6.57909445344923e-241,-0.861466463389763,0.017,0.186,9.41139461565912e-237,vein,APLN
COMMD6.1,2.28846526606882e-240,0.374287378521164,0.796,0.75,3.27364956311145e-236,vein,COMMD6
EMCN,7.88340351817825e-239,0.432481502792042,0.842,0.746,1.1277208732754e-234,vein,EMCN
EIF4EBP1.1,1.11386887921475e-238,-0.707644597986761,0.164,0.426,1.5933894317167e-234,vein,EIF4EBP1
UBE2D3,6.21681632641749e-238,0.280047958591542,0.834,0.83,8.89315575494022e-234,vein,UBE2D3
TGFB1.1,1.27290079636224e-237,-0.597367587300785,0.353,0.641,1.82088458919618e-233,vein,TGFB1
THY1.1,3.8263351017287e-237,-0.806482602982358,0.078,0.303,5.47357236302291e-233,vein,THY1
PHLDA1.1,4.49514818519796e-235,0.648179562910665,0.632,0.483,6.43030947892568e-231,vein,PHLDA1
ZFAND5,6.78440737313012e-235,0.368728454401731,0.739,0.708,9.70509474726263e-231,vein,ZFAND5
GJA4.1,3.66776395218034e-233,-1.02924291079,0.031,0.208,5.24673633359397e-229,vein,GJA4
PHLDB1.1,2.21474222670179e-232,-0.666706529383749,0.13,0.38,3.16818875529691e-228,vein,PHLDB1
EPAS1,9.61857736578152e-232,0.331064168885647,0.89,0.848,1.37593749217505e-227,vein,EPAS1
ACTN1,1.11914924677746e-231,0.390870076835783,0.803,0.722,1.60094299751516e-227,vein,ACTN1
JAG2.1,1.55196622345371e-231,-0.663416172453699,0.16,0.417,2.22008768265054e-227,vein,JAG2
MCAM.1,8.90202079433641e-231,-0.607285381192623,0.445,0.672,1.27343407462982e-226,vein,MCAM
CALU.1,9.65783337197129e-230,-0.54109780469691,0.419,0.693,1.38155306386049e-225,vein,CALU
CYGB.1,9.70477725474071e-229,0.648069117105832,0.168,0.017,1.38826838629066e-224,vein,CYGB
TNFRSF4.1,1.54188330628057e-227,-0.736259484210968,0.054,0.258,2.20566406963436e-223,vein,TNFRSF4
DLL4.1,4.54170178351699e-227,-0.794938173329408,0.199,0.459,6.49690440132105e-223,vein,DLL4
CDK2AP1.1,2.48868590944265e-226,-0.603819976091569,0.143,0.389,3.56006519345772e-222,vein,CDK2AP1
TOMM7.1,6.75443886167512e-226,0.373477565692011,0.79,0.747,9.66222479162626e-222,vein,TOMM7
NID2.1,1.48296225885114e-225,-0.549307805799045,0.008,0.15,2.12137751128655e-221,vein,NID2
SEMA3G.1,1.99449937541617e-225,-0.680277356918662,0.004,0.138,2.85313135653283e-221,vein,SEMA3G
ITGB1.1,2.97698735189672e-225,-0.372870748392821,0.723,0.899,4.25858040688826e-221,vein,ITGB1
LRG1.1,2.54557285108522e-224,0.841975110874748,0.203,0.04,3.64144196347741e-220,vein,LRG1
EIF3L.1,2.37819578960113e-222,0.360846929017252,0.733,0.677,3.40200907702442e-218,vein,EIF3L
EDIL3.1,4.80547955812849e-222,-0.636297472711492,0.107,0.334,6.8742385079028e-218,vein,EDIL3
COL12A1.1,9.25178937096878e-220,-0.620554516080859,0.01,0.156,1.32346846951708e-215,vein,COL12A1
SERBP1,3.03376923616579e-219,0.281956618108994,0.811,0.8,4.33980689233516e-215,vein,SERBP1
CSRP2.1,4.93303425195053e-218,0.575272640681924,0.592,0.469,7.05670549741523e-214,vein,CSRP2
HAPLN3.1,2.88443978305005e-215,0.63666682431779,0.52,0.335,4.12619110965309e-211,vein,HAPLN3
DOCK6.1,4.21460864988984e-215,-0.600408085310462,0.223,0.488,6.02899767366742e-211,vein,DOCK6
MMP14.1,4.93199584856155e-215,-0.671641349952828,0.228,0.488,7.05522006136729e-211,vein,MMP14
VWA1.1,7.61734472295906e-215,-0.542446868406495,0.452,0.704,1.08966116261929e-210,vein,VWA1
C1orf54.1,7.86421284198784e-214,-0.599808714453596,0.403,0.664,1.12497564704636e-209,vein,C1orf54
FCN3.1,4.12124317490216e-213,-0.711779614353407,0.022,0.183,5.89543836169754e-209,vein,FCN3
C16orf74.1,4.24124163710602e-213,-0.505865912738117,0.016,0.163,6.06709616188016e-209,vein,C16orf74
TMEM204.1,4.92446149059699e-213,-0.537289181973814,0.31,0.58,7.044442162299e-209,vein,TMEM204
BCL3.1,5.63917271542917e-213,0.612886191056912,0.517,0.406,8.06683656942143e-209,vein,BCL3
HSD17B11.1,9.2509070808582e-213,0.550378530300636,0.535,0.398,1.32334225791677e-208,vein,HSD17B11
EFEMP2,1.12104637203044e-212,-0.577590311847765,0.053,0.246,1.60365683518954e-208,vein,EFEMP2
EIF4B,3.06183964563774e-212,0.372137034697683,0.743,0.687,4.37996161308478e-208,vein,EIF4B
GPR4.1,2.30804277382363e-210,-0.651021819323241,0.188,0.441,3.3016551879547e-206,vein,GPR4
YWHAH.1,5.31590700138518e-210,-0.391443653909152,0.599,0.827,7.6044049654815e-206,vein,YWHAH
EPS8.1,1.97800527825131e-208,0.714010456129606,0.453,0.237,2.82953655053851e-204,vein,EPS8
CCL21.1,4.53129369122629e-208,-1.52453731370728,0.02,0.124,6.48201562529921e-204,vein,CCL21
ALPK3.1,1.72173915167399e-207,-0.571792282789225,0.045,0.228,2.46294785646965e-203,vein,ALPK3
FSTL1.1,4.64734109918207e-207,-0.557131483838399,0.504,0.732,6.64802144237995e-203,vein,FSTL1
LRRFIP1.1,5.51671755823306e-206,0.353562411750062,0.802,0.761,7.89166446705239e-202,vein,LRRFIP1
CHD3.1,5.44131441341074e-205,-0.573214364427423,0.132,0.359,7.78380026838406e-201,vein,CHD3
FMNL3.1,1.59910957826776e-204,-0.5735264264003,0.148,0.384,2.28752625171203e-200,vein,FMNL3
CCL2.1,4.00098609423437e-203,0.858027569741055,0.54,0.344,5.72341060780227e-199,vein,CCL2
ZFHX3.1,7.16026621475488e-203,-0.575497712517636,0.112,0.332,1.02427608202069e-198,vein,ZFHX3
MTSS1.1,2.560238629031e-202,-0.5828378765072,0.095,0.306,3.66242135882884e-198,vein,MTSS1
AFAP1L1.1,3.27459004288818e-202,-0.606645439299629,0.189,0.437,4.68430105635154e-198,vein,AFAP1L1
SYNPO.1,4.60887287306096e-202,-0.558374367926673,0.337,0.604,6.5929926449137e-198,vein,SYNPO
PLOD1.1,2.6273753400915e-201,-0.637516665920108,0.211,0.461,3.75846042400089e-197,vein,PLOD1
ITIH5.1,4.38088491000294e-201,-0.680403416509404,0.101,0.319,6.26685586375921e-197,vein,ITIH5
ZFP36L2.1,7.98999387161639e-201,0.381434197319466,0.825,0.801,1.14296862333473e-196,vein,ZFP36L2
KLF9.1,1.15889017537382e-200,0.583238206609909,0.539,0.394,1.65779239587224e-196,vein,KLF9
GNAI2.1,1.78363928437249e-200,-0.331839249076899,0.709,0.885,2.55149599629485e-196,vein,GNAI2
FHL3,5.0183801366163e-200,-0.624576515382523,0.103,0.32,7.17879278542961e-196,vein,FHL3
ARHGAP4,1.56282559610944e-198,-0.618481526201651,0.053,0.238,2.23562201523455e-194,vein,ARHGAP4
NRCAM.1,4.98775434607758e-198,-0.482963202244375,0.008,0.14,7.13498259206398e-194,vein,NRCAM
RALA.1,7.97621124917696e-198,-0.567100487419214,0.342,0.602,1.14099701919476e-193,vein,RALA
CADM3-AS1.1,2.37527123884464e-197,0.635198137178179,0.185,0.032,3.39782550716725e-193,vein,CADM3-AS1
SCIN.1,2.42867364161501e-197,-0.513044470372688,0.001,0.113,3.47421764433027e-193,vein,SCIN
NRP2.1,4.4051804941312e-197,-0.623043661576399,0.337,0.589,6.30161069685468e-193,vein,NRP2
RAB3C.1,5.37378178093711e-197,0.694553191617004,0.285,0.088,7.68719483763053e-193,vein,RAB3C
TIE1.1,1.28470223392047e-196,-0.436775688855748,0.571,0.806,1.83776654562324e-192,vein,TIE1
CPNE5.1,2.07246005635921e-196,-0.60549771500895,0.067,0.262,2.96465411062185e-192,vein,CPNE5
TTYH3.1,6.5309586434769e-196,-0.56844807434512,0.142,0.37,9.34253633949371e-192,vein,TTYH3
CNKSR3.1,5.02213832379682e-195,0.635135145109693,0.497,0.313,7.18416887219136e-191,vein,CNKSR3
SERPINE1.1,8.23826810937524e-195,-0.463797186750375,0.494,0.747,1.17848425304613e-190,vein,SERPINE1
C2CD4B.1,2.40240436046661e-194,0.661936580018496,0.516,0.348,3.43663943764748e-190,vein,C2CD4B
ANGPT2.1,2.59841794854266e-194,-0.857015527654821,0.199,0.419,3.71703687539028e-190,vein,ANGPT2
ZFP36L1,1.96002551658346e-193,0.362945739540251,0.916,0.87,2.80381650147264e-189,vein,ZFP36L1
GNAS,4.41592551433149e-193,-0.338915422852745,0.74,0.915,6.31698144825119e-189,vein,GNAS
KCNJ2.1,3.39834042571534e-192,-0.554690576634783,0.011,0.144,4.86132597898579e-188,vein,KCNJ2
MRPL17.1,4.99720717463008e-192,-0.577632719291215,0.322,0.578,7.14850486330833e-188,vein,MRPL17
PXDN.1,1.42851648170383e-191,-0.617828351275134,0.338,0.588,2.04349282707733e-187,vein,PXDN
MT1X.1,2.7195865207477e-191,0.96647828782533,0.331,0.156,3.89036851792959e-187,vein,MT1X
TAX1BP3.1,3.50777836359416e-191,-0.535935567432694,0.343,0.6,5.01787694912145e-187,vein,TAX1BP3
HMOX2.1,5.8779346637331e-190,-0.556903185224206,0.269,0.523,8.4083855364702e-186,vein,HMOX2
S100A3.1,1.06732566016665e-189,-0.626560363987043,0.053,0.231,1.52680935686839e-185,vein,S100A3
PTP4A3,1.38043131256285e-189,-0.445541598526368,0.19,0.403,1.97470699262115e-185,vein,PTP4A3
PRCP,3.19000804511772e-189,0.321009015813166,0.854,0.76,4.5633065085409e-185,vein,PRCP
AKR1C3.1,8.7217707230847e-189,0.628769101852236,0.441,0.279,1.24764930193727e-184,vein,AKR1C3
CRTAP.1,9.17721021048879e-189,0.352873590342077,0.683,0.624,1.31279992061042e-184,vein,CRTAP
CCDC68.1,2.26040657757627e-188,0.694324891542356,0.235,0.066,3.23351160922285e-184,vein,CCDC68
CPXM2.1,8.17252575058454e-188,0.630189850457338,0.467,0.291,1.16907980862112e-183,vein,CPXM2
RCAN2.1,1.00614074117164e-187,-0.488061959613376,0.05,0.214,1.43928433024603e-183,vein,RCAN2
BTG2.1,3.74660247865995e-187,0.514786326291185,0.688,0.511,5.35951484572306e-183,vein,BTG2
EGR1.1,2.0903526687479e-186,0.577808241035517,0.757,0.575,2.99024949264387e-182,vein,EGR1
C12orf57,3.71939239811316e-185,-0.413858810841255,0.547,0.772,5.32059082550087e-181,vein,C12orf57
PREX1.1,5.11397940664932e-185,-0.566746581905877,0.067,0.249,7.31554754121186e-181,vein,PREX1
TNFAIP8L1.1,2.05894694122624e-184,-0.578753113955273,0.151,0.376,2.94532359942414e-180,vein,TNFAIP8L1
TMTC1.1,7.44032634526513e-184,0.707188595013144,0.33,0.133,1.06433868369018e-179,vein,TMTC1
HLA-DOA.1,8.03593477226952e-184,0.56773254442525,0.155,0.021,1.14954046917315e-179,vein,HLA-DOA
SLC25A25.1,2.44177208902598e-183,0.634572604467493,0.448,0.285,3.49295497335167e-179,vein,SLC25A25
SYNE2.1,9.7820242433751e-183,0.52431251038072,0.627,0.486,1.39931856801481e-178,vein,SYNE2
GRPEL2.1,3.13059055743278e-182,-0.533550968087744,0.044,0.208,4.47830979240759e-178,vein,GRPEL2
SNHG7.1,4.71034753552394e-182,0.430944161925636,0.704,0.622,6.738152149567e-178,vein,SNHG7
FBLN5.1,2.25695759230544e-181,-0.679839727992576,0.002,0.109,3.22857783579294e-177,vein,FBLN5
SERTAD1.1,9.09455021716929e-181,0.377852095160276,0.762,0.696,1.30097540856607e-176,vein,SERTAD1
PDPN,1.20549822658694e-180,-0.784510363873902,0.002,0.105,1.72446521313261e-176,vein,PDPN
ZNF428.1,1.20620767467315e-180,-0.483064585786632,0.384,0.637,1.72548007861994e-176,vein,ZNF428
IRF1.1,5.72360657056078e-180,0.479021120486942,0.682,0.592,8.1876191991872e-176,vein,IRF1
LBH.1,1.12423689615385e-178,-0.573088419180363,0.259,0.499,1.60822087994809e-174,vein,LBH
FLT4,4.01056133961141e-178,-0.637889114305145,0.127,0.339,5.73710799631411e-174,vein,FLT4
ADAMTS7.1,4.04031997671676e-178,-0.53559978311027,0.038,0.198,5.77967772669333e-174,vein,ADAMTS7
SESN3.1,1.72641234227566e-177,0.713897343202819,0.319,0.135,2.46963285562533e-173,vein,SESN3
KCTD12.1,5.48038394761462e-177,0.627501857941847,0.555,0.346,7.83968923706271e-173,vein,KCTD12
COL18A1.1,6.01878154330031e-177,-0.462495683246591,0.527,0.76,8.60986699769109e-173,vein,COL18A1
GJA5,1.60739030020929e-176,-0.644012919482308,0.005,0.116,2.29937182444939e-172,vein,GJA5
ARPC2,3.1820458959087e-176,-0.271627089500007,0.761,0.897,4.55191665409739e-172,vein,ARPC2
FAM107A.1,3.87238321679719e-176,0.692887840467485,0.408,0.196,5.53944419162838e-172,vein,FAM107A
ITGA8.1,5.22283432910134e-176,-0.524073976319937,0.044,0.204,7.47126450777946e-172,vein,ITGA8
